onset	duration
4.055407369975	12
22.0550603843294	8
36.0548871392384	16
58.0546117601916	20
84.0542855751701	16
106.054009913001	4
116.053885214962	20
142.053555774968	4
152.053428137209	8
166.053254280239	20
192.039586083964	8
206.05275072623	4
216.035957118031	24
246.03939088108	24
276.035201372113	4
286.035076288041	16
308.034798189998	24
338.034416742157	12
356.034189681988	12
374.033962388057	4
384.033834407106	12
402.033608105965	12
420.033380103298	8
434.033201515209	4
444.033076824155	12
462.03284940822	16
484.032570345327	4
494.032443821896	24
524.015455956105	4
534.031938578002	12
