onset	duration
4.03843012405559	16
28.0214654989541	12
46.0045805070549	4
56.0084758019075	24
86.0040706968866	16
108.003795311786	8
122.00639302982	4
132.003563580103	4
142.00695855869	24
172.00767072197	4
182.019532321021	8
196.019355800934	4
206.002938681748	20
232.0022369707	8
246.002060522791	20
272.001731781755	16
294.001456303056	4
304.00132906111	24
334.000952569768	8
348.000773958862	4
358.003263922874	12
375.983756125905	12
394.000194177963	4
404.000068325084	4
414.003453891724	24
443.982895298861	16
465.999287781771	20
491.998954444658	4
503.982142107096	4
513.998678809963	4
