onset	duration
4.0411030750256	16
26.0408252549823	8
40.0406510599423	4
50.0405245400034	4
60.040398149984	12
78.0401694600005	8
92.0399923860095	20
118.039660879993	12
136.039433208993	16
158.03915401001	8
172.038977349992	12
190.038747197948	16
212.038465315942	8
226.038288212963	4
236.038161247037	8
250.037981773959	4
260.037853310932	4
270.037726187031	16
292.037447763025	24
322.037066454999	16
344.038945865934	16
366.036507355981	20
392.036173762986	20
418.035845799022	4
428.035718144034	12
446.035489541944	8
460.035311451997	20
486.034979733988	8
500.034801727044	4
510.034672462963	8
