onset	duration
4.01701104799577	16
28.0167062179971	16
56.0163548529963	12
75.9994340919948	12
96.0158482449915	16
120.018533160997	12
140.002584385991	8
160.015039980004	24
192.014634763997	16
217.997638055997	4
229.997564067002	4
240.014025183002	12
258.013800228	16
281.996827748997	4
293.999352611994	24
323.996295400997	16
349.995968888004	4
361.995821413002	12
381.995562522992	4
395.995386148992	24
427.994983313998	16
451.994681358003	4
465.994555454992	16
489.994200007	4
501.994960190001	12
519.993819505995	12
539.993566347999	8
557.993345429	8
571.993162446	8
585.978728546994	8
